content_id,source_id,source_title,content_type,content_text,created_at,like_count,rule_topic_label,rule_topic_confidence,rule_topic_reason,topic_label,topic_confidence,topic_reason,topic_matched_keywords,topic_candidate_labels,llm_topic_label,llm_topic_confidence,llm_topic_reason,need_review,label_method
bilibili_comment:275938150800,bilibili_video:115195083034113,西贝创始人贾国龙回应预制菜风波，我们是不一般的预制菜。,comment,这个人还在以为在跟老罗打，但其实他在跟消费群体打。没有同行敢帮他的谁帮谁臭,2025-09-13T17:32:51+08:00,64,luoyonghao_persona,0.75,规则命中 luoyonghao_persona 关键词：老罗。,luoyonghao_persona,0.85,LLM校正：明确提及'老罗'，与罗永浩本人相关。,"{""luoyonghao_persona"": [""老罗""]}",luoyonghao_persona,luoyonghao_persona,0.85,明确提及'老罗'，与罗永浩本人相关。,false,rule+llm
bilibili_comment:275940378032,bilibili_video:115192130181384,罗永浩痛批西贝太缺德！一个馒头卖21块，比米其林餐厅还贵！#罗永浩#西贝#预制菜#太离谱,comment,有些事不上称四两重 上了称 一千斤都打不住 谢宝庆啊谢宝庆 你惹他干啥啊,2025-09-13T17:55:09+08:00,9,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.5,LLM校正：引用电视剧台词，无明确主题指向。,,,other_unclear,0.5,引用电视剧台词，无明确主题指向。,true,rule+llm
bilibili_comment:275944746336,bilibili_video:115192130181384,罗永浩痛批西贝太缺德！一个馒头卖21块，比米其林餐厅还贵！#罗永浩#西贝#预制菜#太离谱,comment,原来“西贝货”是这个意思,2025-09-13T18:37:05+08:00,24,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,prepared_food_authenticity,0.7,LLM校正：'西贝货'暗指假货，讽刺食材真实性，与预制菜相关。,,,prepared_food_authenticity,0.7,'西贝货'暗指假货，讽刺食材真实性，与预制菜相关。,true,rule+llm
bilibili_comment:275950597872,bilibili_video:115191693968861,罗永浩9月12日西贝门事件直播全程,comment,"老罗用心良苦。联手西贝，为了让全民接受预制菜，做的努力和尝试。
过了今年，预制菜将名正言顺地，在产业链中流通。任何来自民间的质疑，讲不再受到食卫部门的支持。",2025-09-13T19:31:06+08:00,3,prepared_food_authenticity,0.75,"规则命中 prepared_food_authenticity 关键词：预制菜, 预制。",prepared_food_authenticity,0.9,LLM校正：直接讨论预制菜接受度，明确属于预制菜真实性。,"{""prepared_food_authenticity"": [""预制菜"", ""预制""], ""luoyonghao_persona"": [""老罗""]}","prepared_food_authenticity,luoyonghao_persona",prepared_food_authenticity,0.9,直接讨论预制菜接受度，明确属于预制菜真实性。,true,rule+llm
bilibili_comment:275951003312,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,comment,冰箱的密封条容易发霉什么毛病,2025-09-13T19:35:30+08:00,639,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.5,LLM校正：评论内容与西贝事件无关，无法归类。,,,other_unclear,0.5,评论内容与西贝事件无关，无法归类。,true,rule+llm
bilibili_comment:275960495600,bilibili_video:115191693968861,罗永浩9月12日西贝门事件直播全程,comment,我看到一条最搞笑的是   探店人问：这个鸡汤是店里现熬的嘛，店员回答：是的。 然后又问那熬汤的鸡呢？店员支支吾吾 说是那一包调料包兑的 哈哈哈,2025-09-13T21:05:41+08:00,15,mockery_meme,0.75,规则命中 mockery_meme 关键词：哈哈。,prepared_food_authenticity,0.85,LLM校正：内容揭露鸡汤是调料包兑的，涉及预制菜真实性，虽有调侃但实质明确。,"{""mockery_meme"": [""哈哈""]}",mockery_meme,prepared_food_authenticity,0.85,内容揭露鸡汤是调料包兑的，涉及预制菜真实性，虽有调侃但实质明确。,false,rule+llm
bilibili_comment:275961144592,bilibili_video:115195083034113,西贝创始人贾国龙回应预制菜风波，我们是不一般的预制菜。,comment,“贾老板”开的“西贝店”  人家名字都那么直白的摆在那了[笑哭],2025-09-13T21:12:12+08:00,237,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,prepared_food_authenticity,0.75,LLM校正：玩梗说'贾老板'，暗讽食材真实性，属于预制菜话题。,,,prepared_food_authenticity,0.75,玩梗说'贾老板'，暗讽食材真实性，属于预制菜话题。,true,rule+llm
bilibili_comment:275961649296,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,reply,有磁吸条，也够用了,2025-09-13T21:17:27+08:00,171,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.5,LLM校正：内容与西贝事件无关，无法归类。,,,other_unclear,0.5,内容与西贝事件无关，无法归类。,true,rule+llm
bilibili_comment:275965960016,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,查了一下，gb2726是熟肉制品执行标准，你如果认可香肠是预制菜，那这个也是。等于他把香肠加热了买给你现做肠的价,2025-09-13T21:57:07+08:00,9,prepared_food_authenticity,0.9,"规则命中 prepared_food_authenticity 关键词：预制菜, 现做, 加热, 预制。",prepared_food_authenticity,0.9,LLM校正：讨论标准GB2726和预制菜定义，明确属于预制菜真实性。,"{""prepared_food_authenticity"": [""预制菜"", ""现做"", ""加热"", ""预制""]}",prepared_food_authenticity,prepared_food_authenticity,0.9,讨论标准GB2726和预制菜定义，明确属于预制菜真实性。,false,rule+llm
bilibili_comment:275967598656,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,comment,西门子冰箱，西贝事件都说明，这个世界需要一些勇敢的较真的人,2025-09-13T22:12:52+08:00,4525,luoyonghao_persona,0.9,"规则命中 luoyonghao_persona 关键词：较真, 西门子。",luoyonghao_persona,0.85,LLM校正：提及西门子冰箱和较真的人，与罗永浩维权经历相关。,"{""luoyonghao_persona"": [""较真"", ""西门子""]}",luoyonghao_persona,luoyonghao_persona,0.85,提及西门子冰箱和较真的人，与罗永浩维权经历相关。,false,rule+llm
bilibili_comment:275969346256,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,reply,出口是人家买方质量要求，价格都不一样,2025-09-13T22:29:13+08:00,105,price_value,0.75,规则命中 price_value 关键词：价格。,price_value,0.8,LLM校正：提及价格和质量，直接讨论价格价值。,"{""price_value"": [""价格""]}",price_value,price_value,0.8,提及价格和质量，直接讨论价格价值。,false,rule+llm
bilibili_comment:275970722496,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,认真脸GB19295-2021包含5种，速冻面米食品、速冻调制食品、生制品、熟制品。不适用于速冻动物性水产制品。即使西贝的菜品是生制品(冻结前未经加热成熟的即食或非即食速冻食品)，也逃脱不了速冻食品(即使不含添加剂)也会被国人鄙视，尤其是妈妈的“碎嘴”，所以西贝是在强制改变“老一辈人”的思想认知，并且在这种挂羊头卖狗肉的操作中，想通吃老少，而不是老老实实赚不会做饭的年轻一代新人。那么为什么西贝不安心赚年轻人的钱呢[吃瓜],2025-09-13T22:40:32+08:00,6,food_safety_child_meal,0.6,规则命中 food_safety_child_meal 关键词：添加剂。,food_safety_child_meal,0.85,LLM校正：讨论添加剂和食品安全标准，涉及食品安全。,"{""food_safety_child_meal"": [""添加剂""], ""prepared_food_authenticity"": [""加热""]}","food_safety_child_meal,prepared_food_authenticity",food_safety_child_meal,0.85,讨论添加剂和食品安全标准，涉及食品安全。,true,rule+llm
bilibili_comment:275972229520,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,"因為他們認為這不是預製菜吧～
可能他們認為調味的才算，打開加熱就能吃的那種。",2025-09-13T22:55:50+08:00,9,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,prepared_food_authenticity,0.85,LLM校正：讨论预制菜定义，明确属于预制菜真实性。,,,prepared_food_authenticity,0.85,讨论预制菜定义，明确属于预制菜真实性。,true,rule+llm
bilibili_comment:275972329184,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,罗老师，你又要进军预制菜行业了？顺便把西贝拿来祭旗了？[doge],2025-09-13T22:54:46+08:00,2,prepared_food_authenticity,0.75,"规则命中 prepared_food_authenticity 关键词：预制菜, 预制。",prepared_food_authenticity,0.9,LLM校正：直接提到预制菜行业，属于预制菜真实性。,"{""prepared_food_authenticity"": [""预制菜"", ""预制""], ""catering_industry_general"": [""行业""], ""mockery_meme"": [""doge""]}","prepared_food_authenticity,catering_industry_general,mockery_meme",prepared_food_authenticity,0.9,直接提到预制菜行业，属于预制菜真实性。,true,rule+llm
bilibili_comment:275972653488,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,"GB 2726是关于熟肉制品的国家标准，现行版本为GB 2726-2016《食品安全国家标准 熟肉制品》￼￼￼。该标准于2016年12月23日发布，2017年6月23日实施，代替了GB 2726-2005《熟肉制品卫生标准》及第1号修改单￼￼￼。

这不是预制吗？",2025-09-13T22:58:47+08:00,8,food_safety_child_meal,0.6,规则命中 food_safety_child_meal 关键词：食品安全。,food_safety_child_meal,0.85,LLM校正：讨论食品安全标准GB2726，涉及食品安全。,"{""food_safety_child_meal"": [""食品安全""], ""prepared_food_authenticity"": [""预制""]}","food_safety_child_meal,prepared_food_authenticity",food_safety_child_meal,0.85,讨论食品安全标准GB2726，涉及食品安全。,true,rule+llm
bilibili_comment:275973478656,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,海鱼哪有鲜的，不都得动的?,2025-09-13T23:06:50+08:00,0,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.5,LLM校正：讨论海鱼新鲜度，但未明确涉及西贝或预制菜，无法归类。,,,other_unclear,0.5,讨论海鱼新鲜度，但未明确涉及西贝或预制菜，无法归类。,true,rule+llm
bilibili_comment:275973774752,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,冻肉这个我能理解，甚至是冻的鲈鱼，我认为西北都没有任何问题。家里买的鸡翅我只买冷冻的，怕冰鲜的保存不当。但是，保质期9个月的半成品菜，不是预制菜是什么？半成品菜用微波炉热好，不就是预制菜么？,2025-09-13T23:08:51+08:00,5,prepared_food_authenticity,0.9,"规则命中 prepared_food_authenticity 关键词：预制菜, 冷冻, 保质期, 预制。",prepared_food_authenticity,0.9,LLM校正：明确讨论预制菜定义及保质期，属于预制菜真实性。,"{""prepared_food_authenticity"": [""预制菜"", ""冷冻"", ""保质期"", ""预制""]}",prepared_food_authenticity,prepared_food_authenticity,0.9,明确讨论预制菜定义及保质期，属于预制菜真实性。,false,rule+llm
bilibili_comment:275973908400,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,很活该，我去吃过，那叫一个难吃，我都不知道在那里吃的啥，看价格也不算便宜，我还以为我这口味有问题，现在平反了，就是他们做的难吃。,2025-09-13T23:11:46+08:00,7,price_value,0.9,"规则命中 price_value 关键词：价格, 便宜。",price_value,0.8,LLM校正：提及价格和味道，评价性价比，属于价格价值。,"{""price_value"": [""价格"", ""便宜""]}",price_value,price_value,0.8,提及价格和味道，评价性价比，属于价格价值。,false,rule+llm
bilibili_comment:275975358720,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,"我说，会不会是贾老板真不知道底下人都用预制菜啊？？？[抠鼻][抠鼻][抠鼻]

这可比信口雌皇要麻烦得多啊。。。",2025-09-13T23:26:10+08:00,11,prepared_food_authenticity,0.9,"规则命中 prepared_food_authenticity 关键词：预制菜, 预制。",prepared_food_authenticity,0.85,LLM校正：讨论贾老板是否知道预制菜，涉及预制菜真实性。,"{""prepared_food_authenticity"": [""预制菜"", ""预制""]}",prepared_food_authenticity,prepared_food_authenticity,0.85,讨论贾老板是否知道预制菜，涉及预制菜真实性。,false,rule+llm
bilibili_comment:275976036752,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,"你们说他卖预制菜，他把预制菜说得再神奇，我们也不敢相信啊。
网友，我求求你们，别再查预制菜了行吗？
 
我路边摊吃了三年，三块钱一根的淀粉肠吃了三年。肠胃吃坏了，健康被我吃垮了。
 
现在好不容易有了堂食店，你们非说它是预制菜。那菜预不预制，我们能不知道吗？
 
那十几个菜才830块一顿，老板根本没赚钱。
 
谁家还能没个微波炉？你能保证你一辈子不吃防腐剂吗？
 
你们把他搞倒闭了，我们都得饿死。
 
我不想死，我想活着。
 
行吗？",2025-09-13T23:32:03+08:00,1,food_safety_child_meal,0.75,规则命中 food_safety_child_meal 关键词：健康。,food_safety_child_meal,0.8,LLM校正：评论提到健康，属食品安全范畴。,"{""food_safety_child_meal"": [""健康""], ""prepared_food_authenticity"": [""预制菜"", ""预制""]}","food_safety_child_meal,prepared_food_authenticity",food_safety_child_meal,0.8,评论提到健康，属食品安全范畴。,true,rule+llm
bilibili_comment:275976368000,bilibili_video:115195083034113,西贝创始人贾国龙回应预制菜风波，我们是不一般的预制菜。,comment,贾国龙对预制菜的理解是：把包装打开直接吃就是预制菜。把包装打开加热后摆盘再吃，则不是预制菜。[doge],2025-09-13T23:35:19+08:00,354,brand_pr_crisis,0.75,规则命中 brand_pr_crisis 关键词：贾国龙。,brand_pr_crisis,0.85,LLM校正：直接提及贾国龙回应预制菜，属品牌公关。,"{""brand_pr_crisis"": [""贾国龙""], ""prepared_food_authenticity"": [""预制菜"", ""加热"", ""预制""], ""mockery_meme"": [""doge""]}","brand_pr_crisis,prepared_food_authenticity,mockery_meme",brand_pr_crisis,0.85,直接提及贾国龙回应预制菜，属品牌公关。,true,rule+llm
bilibili_comment:275976425456,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,笑死，西贝直播后厨大翻车，直播锤自己，堪称灾难现场，几乎全是冻品解冻加热，而且我刚刚还在 支乎 叟《永浩差评》看有大佬扒出了西贝之前的那些猛料，西贝这次可惨咯,2025-09-13T23:36:25+08:00,7,brand_pr_crisis,0.75,规则命中 brand_pr_crisis 关键词：翻车。,brand_pr_crisis,0.85,LLM校正：提到直播翻车，属品牌公关危机。,"{""brand_pr_crisis"": [""翻车""], ""prepared_food_authenticity"": [""加热""], ""luoyonghao_persona"": [""直播""], ""catering_industry_general"": [""后厨""], ""mockery_meme"": [""笑死""]}","brand_pr_crisis,prepared_food_authenticity,luoyonghao_persona,catering_industry_general,mockery_meme",brand_pr_crisis,0.85,提到直播翻车，属品牌公关危机。,true,rule+llm
bilibili_comment:275977031808,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,本科食堂曾经最好吃的一道菜就是预制菜，胜过其他现炒的菜[笑哭]后来学校把这个预制菜窗口取缔了，再也在食堂吃不到这么好吃的菜了,2025-09-13T23:43:09+08:00,1,prepared_food_authenticity,0.9,"规则命中 prepared_food_authenticity 关键词：预制菜, 现炒, 预制。",prepared_food_authenticity,0.8,LLM校正：讨论预制菜与现炒对比，属预制菜真实性。,"{""prepared_food_authenticity"": [""预制菜"", ""现炒"", ""预制""]}",prepared_food_authenticity,prepared_food_authenticity,0.8,讨论预制菜与现炒对比，属预制菜真实性。,false,rule+llm
bilibili_comment:275978695552,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,为啥鸡精里面有鸡肉，但是在常温下保质期20个月，大家却不在乎呢？,2025-09-13T23:59:39+08:00,1,prepared_food_authenticity,0.75,规则命中 prepared_food_authenticity 关键词：保质期。,prepared_food_authenticity,0.7,LLM校正：提及保质期，与食材新鲜度相关。,"{""prepared_food_authenticity"": [""保质期""]}",prepared_food_authenticity,prepared_food_authenticity,0.7,提及保质期，与食材新鲜度相关。,false,rule+llm
bilibili_comment:275978881616,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,comment,"三星米其林中国大陆境内只有三家吧[笑哭]（上海的 Ultraviolet by Paul Pairet（紫外线） 曾自2018年版起获评三星，但已于 2025 年 3 月 29 日结束营业，因此在米其林官网当前在线名录中已被移除，这也是为什么聚合页只显示三家）
https://guide.michelin.com/sg/zh_CN/selection/china-mainland/restaurants/3-stars-michelin",2025-09-14T00:00:37+08:00,16,price_value,0.75,规则命中 price_value 关键词：米其林。,price_value,0.65,LLM校正：评论涉及米其林星级，与价格比较相关。,"{""price_value"": [""米其林""]}",price_value,price_value,0.65,评论涉及米其林星级，与价格比较相关。,true,rule+llm
bilibili_comment:275979066544,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,罗永浩随口说西贝是预制菜，没想到西贝骂骂咧咧邀请全国媒体开直播证明罗永浩是对的[捂脸][捂脸][捂脸],2025-09-14T00:03:44+08:00,245,prepared_food_authenticity,0.75,"规则命中 prepared_food_authenticity 关键词：预制菜, 预制。",prepared_food_authenticity,0.8,LLM校正：核心讨论西贝预制菜真实性。,"{""prepared_food_authenticity"": [""预制菜"", ""预制""], ""luoyonghao_persona"": [""罗永浩"", ""直播""]}","prepared_food_authenticity,luoyonghao_persona",prepared_food_authenticity,0.8,核心讨论西贝预制菜真实性。,true,rule+llm
bilibili_comment:275979569088,bilibili_video:115191693968861,罗永浩9月12日西贝门事件直播全程,comment,能参与立法的人，身价得多少啊，可能这辈子都吃不到预制菜,2025-09-14T00:10:04+08:00,9,prepared_food_authenticity,0.9,"规则命中 prepared_food_authenticity 关键词：预制菜, 预制。",prepared_food_authenticity,0.75,LLM校正：提及预制菜，属预制菜话题。,"{""prepared_food_authenticity"": [""预制菜"", ""预制""]}",prepared_food_authenticity,prepared_food_authenticity,0.75,提及预制菜，属预制菜话题。,false,rule+llm
bilibili_comment:275981454464,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,中央厨房模式其实也行，但是保质期动不动就1年多2年？尼玛，有谁能保证自己吃到的不是快2年的菜品？这谁想到都膈应，好吧，还那么贵，[吃瓜],2025-09-14T00:30:52+08:00,3,prepared_food_authenticity,0.75,"规则命中 prepared_food_authenticity 关键词：中央厨房, 保质期。",prepared_food_authenticity,0.8,LLM校正：提到中央厨房和保质期，属预制菜真实性。,"{""prepared_food_authenticity"": [""中央厨房"", ""保质期""], ""price_value"": [""贵""]}","prepared_food_authenticity,price_value",prepared_food_authenticity,0.8,提到中央厨房和保质期，属预制菜真实性。,true,rule+llm
bilibili_comment:275985031072,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,comment,海尔现在的很多冰箱也不是标配,2025-09-14T01:24:30+08:00,62,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.6,LLM校正：评论内容与西贝事件无关，无法归类。,,,other_unclear,0.6,评论内容与西贝事件无关，无法归类。,true,rule+llm
bilibili_comment:275987568448,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,直播团队是真水[doge],2025-09-14T02:14:43+08:00,32,luoyonghao_persona,0.6,规则命中 luoyonghao_persona 关键词：直播。,luoyonghao_persona,0.7,LLM校正：提及直播表现，与罗永浩相关。,"{""luoyonghao_persona"": [""直播""], ""mockery_meme"": [""doge""]}","luoyonghao_persona,mockery_meme",luoyonghao_persona,0.7,提及直播表现，与罗永浩相关。,true,rule+llm
bilibili_comment:275989793136,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,一顿饭吃下来只有顾客是现宰的,2025-09-14T03:14:05+08:00,694,prepared_food_authenticity,0.6,规则命中 prepared_food_authenticity 关键词：现宰。,prepared_food_authenticity,0.75,LLM校正：强调现宰，涉及食材真实性。,"{""prepared_food_authenticity"": [""现宰""], ""mockery_meme"": [""现宰""]}","prepared_food_authenticity,mockery_meme",prepared_food_authenticity,0.75,强调现宰，涉及食材真实性。,true,rule+llm
bilibili_comment:275991833360,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,comment,啥时候较真一下所谓“无偿加班”[doge],2025-09-14T04:59:30+08:00,42,luoyonghao_persona,0.6,规则命中 luoyonghao_persona 关键词：较真。,luoyonghao_persona,0.7,LLM校正：提及较真，与罗永浩形象相关。,"{""luoyonghao_persona"": [""较真""], ""mockery_meme"": [""doge""]}","luoyonghao_persona,mockery_meme",luoyonghao_persona,0.7,提及较真，与罗永浩形象相关。,true,rule+llm
bilibili_comment:275994371248,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,reply,技术在进步。你不看看他这是什么时候的吗,2025-09-14T07:03:45+08:00,17,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.6,LLM校正：内容模糊，无法明确归类。,,,other_unclear,0.6,内容模糊，无法明确归类。,true,rule+llm
bilibili_comment:275995916752,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,真要按照老罗的走，那所有饭店的管理成本将增高，最后消费者承担，最后老罗便宜的熟的预制菜销量大增。,2025-09-14T07:46:12+08:00,3,consumer_right_to_know,0.75,规则命中 consumer_right_to_know 关键词：消费者。,consumer_right_to_know,0.65,LLM校正：讨论消费者承担成本，涉及消费者权益。,"{""consumer_right_to_know"": [""消费者""], ""prepared_food_authenticity"": [""预制菜"", ""预制""], ""price_value"": [""便宜""], ""luoyonghao_persona"": [""老罗""], ""catering_industry_general"": [""饭店""]}","consumer_right_to_know,prepared_food_authenticity,price_value,luoyonghao_persona,catering_industry_general",consumer_right_to_know,0.65,讨论消费者承担成本，涉及消费者权益。,true,rule+llm
bilibili_comment:275996199776,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,不是说不能用预制菜，而是把预制菜卖得比现炒还贵，就像我去兰州拉面馆花20块点了份红烧牛肉面，结果给我上了一份康师傅红烧牛肉面，我说这不对吧，然后你们大厨拉我去后厨看包装袋说没过期，配料表完全符合国家标准,2025-09-14T07:52:57+08:00,537,food_safety_child_meal,0.75,规则命中 food_safety_child_meal 关键词：过期。,food_safety_child_meal,0.75,LLM校正：提到过期和标准，属食品安全。,"{""food_safety_child_meal"": [""过期""], ""prepared_food_authenticity"": [""预制菜"", ""现炒"", ""预制""], ""price_value"": [""贵""], ""catering_industry_general"": [""后厨""]}","food_safety_child_meal,prepared_food_authenticity,price_value,catering_industry_general",food_safety_child_meal,0.75,提到过期和标准，属食品安全。,true,rule+llm
bilibili_comment:275996889328,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,reply,大把饭店当天买菜当天做，甚至即使预制菜也不是不行，但你比现做的还贵还难吃那就不对了，不要搞劣币驱逐良币那套,2025-09-14T08:05:35+08:00,18,prepared_food_authenticity,0.75,"规则命中 prepared_food_authenticity 关键词：预制菜, 现做, 预制。",prepared_food_authenticity,0.8,LLM校正：讨论预制菜与现做对比，核心是预制菜。,"{""prepared_food_authenticity"": [""预制菜"", ""现做"", ""预制""], ""price_value"": [""贵""], ""catering_industry_general"": [""饭店""]}","prepared_food_authenticity,price_value,catering_industry_general",prepared_food_authenticity,0.8,讨论预制菜与现做对比，核心是预制菜。,true,rule+llm
bilibili_comment:276000805744,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,发展快餐产业是必须的 肯德基那些西式快餐国内卖的那么贵 就是因为国内竞争对手太少了,2025-09-14T09:08:38+08:00,5,price_value,0.75,"规则命中 price_value 关键词：贵, 肯德基。",price_value,0.7,LLM校正：比较肯德基价格，属价格价值。,"{""price_value"": [""贵"", ""肯德基""], ""catering_industry_general"": [""肯德基""]}","price_value,catering_industry_general",price_value,0.7,比较肯德基价格，属价格价值。,true,rule+llm
bilibili_comment:276002890448,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,comment,感觉经常去西贝的人应该也会经常买星巴克和逛山姆,2025-09-14T09:36:22+08:00,1643,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.6,LLM校正：评论指向消费群体，主题不明确。,,,other_unclear,0.6,评论指向消费群体，主题不明确。,true,rule+llm
bilibili_comment:276005945920,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,reply,必比登不算米其林吧,2025-09-14T10:13:01+08:00,24,price_value,0.75,规则命中 price_value 关键词：米其林。,price_value,0.65,LLM校正：讨论米其林等级，与价格比较相关。,"{""price_value"": [""米其林""]}",price_value,price_value,0.65,讨论米其林等级，与价格比较相关。,true,rule+llm
bilibili_comment:276006983008,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,"没吃过西贝连锁店。。真的这么贵么。。而且还是半成品冷冻，预制，这钱花的血亏。
其实现在的汉堡店，九成九都是预制。包括KFC。[吃瓜]早已习惯。",2025-09-14T10:24:42+08:00,5,prepared_food_authenticity,0.75,"规则命中 prepared_food_authenticity 关键词：冷冻, 预制。",prepared_food_authenticity,0.9,LLM校正：明确讨论预制菜、半成品冷冻，关键词‘冷冻’‘预制’。,"{""prepared_food_authenticity"": [""冷冻"", ""预制""], ""price_value"": [""贵""], ""catering_industry_general"": [""连锁""]}","prepared_food_authenticity,price_value,catering_industry_general",prepared_food_authenticity,0.9,明确讨论预制菜、半成品冷冻，关键词‘冷冻’‘预制’。,true,rule+llm
bilibili_comment:276014041568,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,40/50是我们买的价，可不是他们买的价[doge],2025-09-14T11:37:18+08:00,1456,mockery_meme,0.75,规则命中 mockery_meme 关键词：doge。,mockery_meme,0.7,LLM校正：使用doge表情，调侃价格，实质信息少。,"{""mockery_meme"": [""doge""]}",mockery_meme,mockery_meme,0.7,使用doge表情，调侃价格，实质信息少。,false,rule+llm
bilibili_comment:276014706096,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,comment,我可以去西贝当厨师长吗[嗑瓜子],2025-09-14T11:45:08+08:00,839,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.5,LLM校正：简短玩笑，未明确主题。,,,other_unclear,0.5,简短玩笑，未明确主题。,true,rule+llm
bilibili_comment:276015128736,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,怕是江浙一带的，这几个菜的工序可比西北复杂多了,2025-09-14T11:48:03+08:00,143,other_unclear,0.4,未命中明确主题关键词，暂归为其他/不明确。,other_unclear,0.5,LLM校正：评论菜品工序，未明确关联西贝事件主题。,,,other_unclear,0.5,评论菜品工序，未明确关联西贝事件主题。,true,rule+llm
