content_id,source_id,source_title,content_type,content_text,topic_label,created_at,like_count,rule_sentiment_label,rule_sentiment_confidence,rule_sentiment_reason,rule_stance_label,rule_stance_confidence,rule_stance_reason,sentiment_label,sentiment_confidence,sentiment_reason,stance_label,stance_confidence,stance_reason,matched_keywords,sentiment_candidate_labels,stance_candidate_labels,llm_sentiment_label,llm_sentiment_confidence,llm_sentiment_reason,llm_stance_label,llm_stance_confidence,llm_stance_reason,need_review,label_method
bilibili_comment:275973908400,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,很活该，我去吃过，那叫一个难吃，我都不知道在那里吃的啥，看价格也不算便宜，我还以为我这口味有问题，现在平反了，就是他们做的难吃。,price_value,2025-09-13T23:11:46+08:00,7,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,negative,0.85,LLM校正：表达难吃的不满情绪,question_xibei,0.85,LLM校正：批评西贝菜品难吃,"{""sentiment"": {}, ""stance"": {}}",,,negative,0.85,表达难吃的不满情绪,question_xibei,0.85,批评西贝菜品难吃,false,rule+llm
bilibili_comment:275975358720,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,"我说，会不会是贾老板真不知道底下人都用预制菜啊？？？[抠鼻][抠鼻][抠鼻]

这可比信口雌皇要麻烦得多啊。。。",prepared_food_authenticity,2025-09-13T23:26:10+08:00,11,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：预制菜。,sarcastic,0.9,LLM校正：讽刺贾老板不知情，用了抠鼻表情,question_xibei,0.85,LLM校正：质疑西贝管理层知情问题,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""预制菜""]}}",,question_xibei,sarcastic,0.9,讽刺贾老板不知情，用了抠鼻表情,question_xibei,0.85,质疑西贝管理层知情问题,true,rule+llm
bilibili_comment:275976036752,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,"你们说他卖预制菜，他把预制菜说得再神奇，我们也不敢相信啊。
网友，我求求你们，别再查预制菜了行吗？
 
我路边摊吃了三年，三块钱一根的淀粉肠吃了三年。肠胃吃坏了，健康被我吃垮了。
 
现在好不容易有了堂食店，你们非说它是预制菜。那菜预不预制，我们能不知道吗？
 
那十几个菜才830块一顿，老板根本没赚钱。
 
谁家还能没个微波炉？你能保证你一辈子不吃防腐剂吗？
 
你们把他搞倒闭了，我们都得饿死。
 
我不想死，我想活着。
 
行吗？",food_safety_child_meal,2025-09-13T23:32:03+08:00,1,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：预制菜。,sarcastic,0.9,LLM校正：整段评论模仿受害者语气反讽，说预制菜好、不查预制菜，实质讽刺西贝预制菜问题。,question_xibei,0.85,LLM校正：反讽表达了对西贝预制菜和价格的不满，质疑其真实性。,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""预制菜""]}}",,question_xibei,sarcastic,0.9,整段评论模仿受害者语气反讽，说预制菜好、不查预制菜，实质讽刺西贝预制菜问题。,question_xibei,0.85,反讽表达了对西贝预制菜和价格的不满，质疑其真实性。,true,rule+llm
bilibili_comment:275976368000,bilibili_video:115195083034113,西贝创始人贾国龙回应预制菜风波，我们是不一般的预制菜。,comment,贾国龙对预制菜的理解是：把包装打开直接吃就是预制菜。把包装打开加热后摆盘再吃，则不是预制菜。[doge],brand_pr_crisis,2025-09-13T23:35:19+08:00,354,sarcastic,0.75,规则命中 sarcastic 关键词：doge。,question_xibei,0.6,规则命中 question_xibei 关键词：预制菜。,sarcastic,0.9,LLM校正：对贾国龙关于预制菜的定义调侃讽刺。,question_xibei,0.9,LLM校正：嘲讽西贝对预制菜的定义，质疑其说法。,"{""sentiment"": {""sarcastic"": [""doge""]}, ""stance"": {""question_xibei"": [""预制菜""], ""unclear_meme"": [""doge""]}}",sarcastic,"question_xibei,unclear_meme",sarcastic,0.9,对贾国龙关于预制菜的定义调侃讽刺。,question_xibei,0.9,嘲讽西贝对预制菜的定义，质疑其说法。,true,rule+llm
bilibili_comment:275976425456,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,笑死，西贝直播后厨大翻车，直播锤自己，堪称灾难现场，几乎全是冻品解冻加热，而且我刚刚还在 支乎 叟《永浩差评》看有大佬扒出了西贝之前的那些猛料，西贝这次可惨咯,brand_pr_crisis,2025-09-13T23:36:25+08:00,7,sarcastic,0.6,规则命中 sarcastic 关键词：笑死。,question_xibei,0.75,"规则命中 question_xibei 关键词：西贝, 翻车。",sarcastic,0.9,LLM校正：用'笑死'、'灾难现场'、'猛料'等词表达嘲讽。,question_xibei,0.9,LLM校正：直接批评西贝直播翻车，并提及扒出猛料，质疑西贝。,"{""sentiment"": {""sarcastic"": [""笑死""], ""negative"": [""翻车""]}, ""stance"": {""question_xibei"": [""西贝"", ""翻车""], ""unclear_meme"": [""笑死""]}}","sarcastic,negative","question_xibei,unclear_meme",sarcastic,0.9,用'笑死'、'灾难现场'、'猛料'等词表达嘲讽。,question_xibei,0.9,直接批评西贝直播翻车，并提及扒出猛料，质疑西贝。,true,rule+llm
bilibili_comment:275977031808,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,本科食堂曾经最好吃的一道菜就是预制菜，胜过其他现炒的菜[笑哭]后来学校把这个预制菜窗口取缔了，再也在食堂吃不到这么好吃的菜了,prepared_food_authenticity,2025-09-13T23:43:09+08:00,1,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：预制菜。,neutral,0.8,LLM校正：客观陈述本科食堂预制菜好吃的事实，无明显情绪。,neutral_discussion,0.7,LLM校正：仅描述个人经历，未明确站队，但隐含对预制菜的正面提及，不过上下文未体现对西贝的态度，故中立讨论。,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""预制菜""]}}",,question_xibei,neutral,0.8,客观陈述本科食堂预制菜好吃的事实，无明显情绪。,neutral_discussion,0.7,仅描述个人经历，未明确站队，但隐含对预制菜的正面提及，不过上下文未体现对西贝的态度，故中立讨论。,false,rule+llm
bilibili_comment:275978695552,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,为啥鸡精里面有鸡肉，但是在常温下保质期20个月，大家却不在乎呢？,prepared_food_authenticity,2025-09-13T23:59:39+08:00,1,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.8,LLM校正：提出一个疑问，情绪中性。,unclear_meme,0.7,LLM校正：评论简短且是反问式玩梗，难以明确判断立场。,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.8,提出一个疑问，情绪中性。,unclear_meme,0.7,评论简短且是反问式玩梗，难以明确判断立场。,true,rule+llm
bilibili_comment:275978881616,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,comment,"三星米其林中国大陆境内只有三家吧[笑哭]（上海的 Ultraviolet by Paul Pairet（紫外线） 曾自2018年版起获评三星，但已于 2025 年 3 月 29 日结束营业，因此在米其林官网当前在线名录中已被移除，这也是为什么聚合页只显示三家）
https://guide.michelin.com/sg/zh_CN/selection/china-mainland/restaurants/3-stars-michelin",price_value,2025-09-14T00:00:37+08:00,16,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.9,LLM校正：提供米其林三星的信息，客观陈述。,unclear_meme,0.7,LLM校正：内容是关于米其林三星的科普，与西贝事件无直接关联，立场不明确。,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.9,提供米其林三星的信息，客观陈述。,unclear_meme,0.7,内容是关于米其林三星的科普，与西贝事件无直接关联，立场不明确。,true,rule+llm
bilibili_comment:275979066544,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,罗永浩随口说西贝是预制菜，没想到西贝骂骂咧咧邀请全国媒体开直播证明罗永浩是对的[捂脸][捂脸][捂脸],prepared_food_authenticity,2025-09-14T00:03:44+08:00,245,neutral,0.4,未命中明确线索。,question_xibei,0.9,"规则命中 question_xibei 关键词：西贝, 预制菜。",sarcastic,0.85,LLM校正：用'骂骂咧咧'、'证明罗永浩是对的'等表述带有讽刺意味。,question_xibei,0.85,LLM校正：讽刺西贝直播自证反而是承认了预制菜，质疑西贝。,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝"", ""预制菜""]}}",,question_xibei,sarcastic,0.85,用'骂骂咧咧'、'证明罗永浩是对的'等表述带有讽刺意味。,question_xibei,0.85,讽刺西贝直播自证反而是承认了预制菜，质疑西贝。,true,rule+llm
bilibili_comment:275979569088,bilibili_video:115191693968861,罗永浩9月12日西贝门事件直播全程,comment,能参与立法的人，身价得多少啊，可能这辈子都吃不到预制菜,prepared_food_authenticity,2025-09-14T00:10:04+08:00,9,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：预制菜。,neutral,0.8,LLM校正：陈述一个观点，情绪色彩弱。,question_xibei,0.75,LLM校正：隐含对立法者与普通人差异的批评，间接质疑预制菜问题。,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""预制菜""]}}",,question_xibei,neutral,0.8,陈述一个观点，情绪色彩弱。,question_xibei,0.75,隐含对立法者与普通人差异的批评，间接质疑预制菜问题。,false,rule+llm
bilibili_comment:275981454464,bilibili_video:115196894908031,罗永浩也是懵了，自杀式公关还是第一次见。,comment,中央厨房模式其实也行，但是保质期动不动就1年多2年？尼玛，有谁能保证自己吃到的不是快2年的菜品？这谁想到都膈应，好吧，还那么贵，[吃瓜],prepared_food_authenticity,2025-09-14T00:30:52+08:00,3,negative,0.6,规则命中 negative 关键词：贵。,neutral_discussion,0.75,规则命中 neutral_discussion 关键词：其实。,negative,0.85,LLM校正：表达对保质期长和价格高的不满与膈应。,question_xibei,0.8,LLM校正：明确批评西贝预制菜保质期长、价格贵，质疑其合理性。,"{""sentiment"": {""negative"": [""贵""], ""neutral"": [""其实""]}, ""stance"": {""neutral_discussion"": [""其实""]}}","negative,neutral",neutral_discussion,negative,0.85,表达对保质期长和价格高的不满与膈应。,question_xibei,0.8,明确批评西贝预制菜保质期长、价格贵，质疑其合理性。,false,rule+llm
bilibili_comment:275985031072,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,comment,海尔现在的很多冰箱也不是标配,other_unclear,2025-09-14T01:24:30+08:00,62,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.8,LLM校正：陈述一个事实，情绪中性。,unclear_meme,0.7,LLM校正：评论与主事件关联弱，立场不明确。,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.8,陈述一个事实，情绪中性。,unclear_meme,0.7,评论与主事件关联弱，立场不明确。,true,rule+llm
bilibili_comment:275987568448,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,直播团队是真水[doge],luoyonghao_persona,2025-09-14T02:14:43+08:00,32,sarcastic,0.75,规则命中 sarcastic 关键词：doge。,unclear_meme,0.75,规则命中 unclear_meme 关键词：doge。,sarcastic,0.85,LLM校正：用'真水'配合[doge]表情，讽刺直播团队水平。,unclear_meme,0.6,LLM校正：评论简短且针对直播团队，未明确指向西贝或罗永浩，立场模糊。,"{""sentiment"": {""sarcastic"": [""doge""]}, ""stance"": {""unclear_meme"": [""doge""]}}",sarcastic,unclear_meme,sarcastic,0.85,用'真水'配合[doge]表情，讽刺直播团队水平。,unclear_meme,0.6,评论简短且针对直播团队，未明确指向西贝或罗永浩，立场模糊。,true,rule+llm
bilibili_comment:275989793136,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,一顿饭吃下来只有顾客是现宰的,prepared_food_authenticity,2025-09-14T03:14:05+08:00,694,sarcastic,0.75,规则命中 sarcastic 关键词：现宰。,question_xibei,0.75,规则命中 question_xibei 关键词：现宰。,sarcastic,0.9,LLM校正：用'只有顾客是现宰的'讽刺餐厅全是预制菜。,question_xibei,0.9,LLM校正：直接讽刺西贝使用预制菜，质疑其真实性。,"{""sentiment"": {""sarcastic"": [""现宰""]}, ""stance"": {""question_xibei"": [""现宰""]}}",sarcastic,question_xibei,sarcastic,0.9,用'只有顾客是现宰的'讽刺餐厅全是预制菜。,question_xibei,0.9,直接讽刺西贝使用预制菜，质疑其真实性。,true,rule+llm
bilibili_comment:275991833360,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,comment,啥时候较真一下所谓“无偿加班”[doge],luoyonghao_persona,2025-09-14T04:59:30+08:00,42,sarcastic,0.6,规则命中 sarcastic 关键词：doge。,unclear_meme,0.75,规则命中 unclear_meme 关键词：doge。,sarcastic,0.85,LLM校正：用'较真一下无偿加班'和[doge]表情，表达嘲讽。,unclear_meme,0.65,LLM校正：质疑罗永浩只较真局部，但未明确表态支持或反对，立场模糊。,"{""sentiment"": {""sarcastic"": [""doge""], ""positive"": [""较真""]}, ""stance"": {""unclear_meme"": [""doge""]}}","sarcastic,positive",unclear_meme,sarcastic,0.85,用'较真一下无偿加班'和[doge]表情，表达嘲讽。,unclear_meme,0.65,质疑罗永浩只较真局部，但未明确表态支持或反对，立场模糊。,true,rule+llm
bilibili_comment:275994371248,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,reply,技术在进步。你不看看他这是什么时候的吗,other_unclear,2025-09-14T07:03:45+08:00,17,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.8,LLM校正：客观评论技术发展。,unclear_meme,0.7,LLM校正：评论简短，与主事件关联弱，立场不明确。,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.8,客观评论技术发展。,unclear_meme,0.7,评论简短，与主事件关联弱，立场不明确。,true,rule+llm
bilibili_comment:275995916752,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,真要按照老罗的走，那所有饭店的管理成本将增高，最后消费者承担，最后老罗便宜的熟的预制菜销量大增。,consumer_right_to_know,2025-09-14T07:46:12+08:00,3,neutral,0.75,规则命中 neutral 关键词：按照。,question_xibei,0.75,规则命中 question_xibei 关键词：预制菜。,neutral,0.75,LLM校正：分析可能的结果，语气客观。,question_xibei,0.7,LLM校正：提到按老罗要求会导致成本增加，消费者承担，隐含对西贝现状的辩护？但更多是中立分析，考虑上下文认为偏向质疑西贝高价格。,"{""sentiment"": {""neutral"": [""按照""]}, ""stance"": {""question_xibei"": [""预制菜""]}}",neutral,question_xibei,neutral,0.75,分析可能的结果，语气客观。,question_xibei,0.7,提到按老罗要求会导致成本增加，消费者承担，隐含对西贝现状的辩护？但更多是中立分析，考虑上下文认为偏向质疑西贝高价格。,false,rule+llm
bilibili_comment:275996199776,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,不是说不能用预制菜，而是把预制菜卖得比现炒还贵，就像我去兰州拉面馆花20块点了份红烧牛肉面，结果给我上了一份康师傅红烧牛肉面，我说这不对吧，然后你们大厨拉我去后厨看包装袋说没过期，配料表完全符合国家标准,food_safety_child_meal,2025-09-14T07:52:57+08:00,537,negative,0.75,规则命中 negative 关键词：贵。,question_xibei,0.75,规则命中 question_xibei 关键词：预制菜。,negative,0.85,LLM校正：用'不对吧'和对比表达不满。,question_xibei,0.9,LLM校正：批评西贝将预制菜卖得比现炒贵，质疑其价值。,"{""sentiment"": {""negative"": [""贵""]}, ""stance"": {""question_xibei"": [""预制菜""]}}",negative,question_xibei,negative,0.85,用'不对吧'和对比表达不满。,question_xibei,0.9,批评西贝将预制菜卖得比现炒贵，质疑其价值。,false,rule+llm
bilibili_comment:275996889328,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,reply,大把饭店当天买菜当天做，甚至即使预制菜也不是不行，但你比现做的还贵还难吃那就不对了，不要搞劣币驱逐良币那套,prepared_food_authenticity,2025-09-14T08:05:35+08:00,18,negative,0.75,规则命中 negative 关键词：贵。,question_xibei,0.75,规则命中 question_xibei 关键词：预制菜。,negative,0.85,LLM校正：用'不对'、'劣币驱逐良币'表达批评。,question_xibei,0.85,LLM校正：批评西贝预制菜比现做贵难吃，质疑其合理性。,"{""sentiment"": {""negative"": [""贵""]}, ""stance"": {""question_xibei"": [""预制菜""]}}",negative,question_xibei,negative,0.85,用'不对'、'劣币驱逐良币'表达批评。,question_xibei,0.85,批评西贝预制菜比现做贵难吃，质疑其合理性。,false,rule+llm
bilibili_comment:276000805744,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,发展快餐产业是必须的 肯德基那些西式快餐国内卖的那么贵 就是因为国内竞争对手太少了,price_value,2025-09-14T09:08:38+08:00,5,negative,0.75,规则命中 negative 关键词：贵。,neutral_discussion,0.75,规则命中 neutral_discussion 关键词：肯德基。,negative,0.75,LLM校正：对快餐价格贵表示负面，情绪偏向负面。,neutral_discussion,0.7,LLM校正：讨论行业发展，未直接针对西贝。,"{""sentiment"": {""negative"": [""贵""]}, ""stance"": {""neutral_discussion"": [""肯德基""]}}",negative,neutral_discussion,negative,0.75,对快餐价格贵表示负面，情绪偏向负面。,neutral_discussion,0.7,讨论行业发展，未直接针对西贝。,false,rule+llm
bilibili_comment:276002890448,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,comment,感觉经常去西贝的人应该也会经常买星巴克和逛山姆,other_unclear,2025-09-14T09:36:22+08:00,1643,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：西贝。,neutral,0.8,LLM校正：陈述一个关联印象，情绪平淡。,question_xibei,0.7,LLM校正：暗示西贝顾客消费层次，可能隐含对西贝高价格的质疑。,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝""]}}",,question_xibei,neutral,0.8,陈述一个关联印象，情绪平淡。,question_xibei,0.7,暗示西贝顾客消费层次，可能隐含对西贝高价格的质疑。,true,rule+llm
bilibili_comment:276005945920,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,reply,必比登不算米其林吧,price_value,2025-09-14T10:13:01+08:00,24,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.8,LLM校正：提出一个技术性纠正，情绪中性。,unclear_meme,0.7,LLM校正：仅讨论米其林定义，与西贝事件关联弱。,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.8,提出一个技术性纠正，情绪中性。,unclear_meme,0.7,仅讨论米其林定义，与西贝事件关联弱。,true,rule+llm
bilibili_comment:276006983008,bilibili_video:115197800941925,罗永浩PK西贝，全程55分钟脱口秀，【无删减】火力全开，直播回放太精彩,comment,"没吃过西贝连锁店。。真的这么贵么。。而且还是半成品冷冻，预制，这钱花的血亏。
其实现在的汉堡店，九成九都是预制。包括KFC。[吃瓜]早已习惯。",prepared_food_authenticity,2025-09-14T10:24:42+08:00,5,negative,0.6,规则命中 negative 关键词：贵。,question_xibei,0.6,规则命中 question_xibei 关键词：西贝。,negative,0.85,LLM校正：表达对西贝价格和预制菜的不满，认为血亏,question_xibei,0.85,LLM校正：质疑西贝价格和预制菜,"{""sentiment"": {""negative"": [""贵""], ""neutral"": [""其实""]}, ""stance"": {""question_xibei"": [""西贝""], ""neutral_discussion"": [""其实""]}}","negative,neutral","question_xibei,neutral_discussion",negative,0.85,表达对西贝价格和预制菜的不满，认为血亏,question_xibei,0.85,质疑西贝价格和预制菜,false,rule+llm
bilibili_comment:276014041568,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,40/50是我们买的价，可不是他们买的价[doge],mockery_meme,2025-09-14T11:37:18+08:00,1456,sarcastic,0.75,规则命中 sarcastic 关键词：doge。,unclear_meme,0.75,规则命中 unclear_meme 关键词：doge。,sarcastic,0.8,LLM校正：调侃价格差异，使用[doge]表情,unclear_meme,0.7,LLM校正：主要玩梗，未明确站队,"{""sentiment"": {""sarcastic"": [""doge""]}, ""stance"": {""unclear_meme"": [""doge""]}}",sarcastic,unclear_meme,sarcastic,0.8,调侃价格差异，使用[doge]表情,unclear_meme,0.7,主要玩梗，未明确站队,true,rule+llm
bilibili_comment:276014706096,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,comment,我可以去西贝当厨师长吗[嗑瓜子],other_unclear,2025-09-14T11:45:08+08:00,839,neutral,0.4,未命中明确线索。,question_xibei,0.75,规则命中 question_xibei 关键词：西贝。,neutral,0.9,LLM校正：客观询问，情绪中性,question_xibei,0.6,LLM校正：隐含对西贝厨师工作的调侃，但偏向质疑,"{""sentiment"": {}, ""stance"": {""question_xibei"": [""西贝""]}}",,question_xibei,neutral,0.9,客观询问，情绪中性,question_xibei,0.6,隐含对西贝厨师工作的调侃，但偏向质疑,true,rule+llm
bilibili_comment:276015128736,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,怕是江浙一带的，这几个菜的工序可比西北复杂多了,other_unclear,2025-09-14T11:48:03+08:00,143,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.85,LLM校正：补充信息，讨论地域差异,unclear_meme,0.75,LLM校正：无明确站队,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.85,补充信息，讨论地域差异,unclear_meme,0.75,无明确站队,true,rule+llm
bilibili_comment:276018838736,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,comment,一岁的儿童吃着两岁的西兰花[笑哭][笑哭],mockery_meme,2025-09-14T12:22:55+08:00,5203,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.9,LLM校正：发布搞笑评论，无明显情绪倾向,unclear_meme,0.85,LLM校正：纯玩梗,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.9,发布搞笑评论，无明显情绪倾向,unclear_meme,0.85,纯玩梗,true,rule+llm
bilibili_comment:276024130080,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,comment,虽然我不喜欢老罗，但是有些事情人家说的确实没毛病!,luoyonghao_persona,2025-09-14T13:11:55+08:00,600,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.8,LLM校正：客观评价，既不喜欢老罗但认可其观点,unclear_meme,0.65,LLM校正：对老罗矛盾态度，不易归类,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.8,客观评价，既不喜欢老罗但认可其观点,unclear_meme,0.65,对老罗矛盾态度，不易归类,true,rule+llm
bilibili_comment:276024185600,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,reply,WC，我家附近有这店我得隔三差五去一次,other_unclear,2025-09-14T13:11:45+08:00,185,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.9,LLM校正：表达个人意愿，语气中性,unclear_meme,0.8,LLM校正：无明确立场,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.9,表达个人意愿，语气中性,unclear_meme,0.8,无明确立场,true,rule+llm
bilibili_comment:276033172384,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,用的高档鸡蛋，一只鸡一生只产一枚蛋，是鸡妈妈的全部精华所在。,mockery_meme,2025-09-14T14:47:44+08:00,1303,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.85,LLM校正：看似夸奖，实为反讽？但语气中性，故判neutral,unclear_meme,0.7,LLM校正：可能暗讽，但难以确定,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.85,看似夸奖，实为反讽？但语气中性，故判neutral,unclear_meme,0.7,可能暗讽，但难以确定,true,rule+llm
bilibili_comment:276035882496,bilibili_video:115196525805764,罗永浩吐槽，西贝戗面馒头每个21元，黑珍珠一钻餐厅包子只要16元,comment,"看到弹幕上飘一个馒头，成本5毛的我想笑[笑哭]。路边上骑三轮车卖老面馒头的，你们没买过吗？12年我买的时候5毛钱俩，现在买也才一块钱两个。
哪来这么多不食人间烟火的富哥？",price_value,2025-09-14T15:19:05+08:00,128,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.8,LLM校正：讨论价格，纠正他人，语气中性,unclear_meme,0.7,LLM校正：主要讨论事实，未明确站队,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.8,讨论价格，纠正他人，语气中性,unclear_meme,0.7,主要讨论事实，未明确站队,true,rule+llm
bilibili_comment:276036740896,bilibili_video:115191777923213,从西门子冰箱到西贝预制菜，罗永浩的“较真”从未缺席家人们！今天必须聊聊罗永浩，当年他怒砸西门子冰箱，为消费者维权，那场面太震撼了！,comment,进口食品的质量还在上升[笑哭]以前不明白土豪有钱人怎么都喜欢进口货。现在才知道原来人家才是要求的高啊[笑哭],other_unclear,2025-09-14T15:29:37+08:00,20,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.85,LLM校正：评论进口食品，带[笑哭]表情，但无明显褒贬,unclear_meme,0.75,LLM校正：泛泛而谈,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.85,评论进口食品，带[笑哭]表情，但无明显褒贬,unclear_meme,0.75,泛泛而谈,true,rule+llm
bilibili_comment:276038706720,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,reply,"不说当天，你头一天腌制的我也能接受。但是一年就离谱了。
只能说要么是他们这备货备了一年的量，要么是一年没有人吃羊腿。
总不能每次羊腿都是先用新来的吧。",mockery_meme,2025-09-14T15:53:48+08:00,731,sarcastic,0.6,规则命中 sarcastic 关键词：离谱。,unclear_meme,0.4,未命中明确线索。,sarcastic,0.85,LLM校正：讽刺西贝备货一年，语气嘲讽,unclear_meme,0.6,LLM校正：讽刺应指向西贝，但文本未明确，故谨慎判unclear,"{""sentiment"": {""sarcastic"": [""离谱""], ""negative"": [""离谱""]}, ""stance"": {}}","sarcastic,negative",,sarcastic,0.85,讽刺西贝备货一年，语气嘲讽,unclear_meme,0.6,讽刺应指向西贝，但文本未明确，故谨慎判unclear,true,rule+llm
bilibili_comment:276040114912,bilibili_video:115198320972353,西贝大战罗永浩，结果导致品牌自爆。大伙儿关心的真实预制菜吗？,comment,看看我们老板说的,other_unclear,2025-09-14T16:09:18+08:00,59,neutral,0.4,未命中明确线索。,unclear_meme,0.4,未命中明确线索。,neutral,0.95,LLM校正：简单的引导性评论，无情绪,unclear_meme,0.9,LLM校正：无立场,"{""sentiment"": {}, ""stance"": {}}",,,neutral,0.95,简单的引导性评论，无情绪,unclear_meme,0.9,无立场,true,rule+llm
